Country Name,Year,Value,Disaggregation
Luxembourg,1997,76.802,"Advanced, total"
Luxembourg,1996,76.596,"Advanced, total"
Luxembourg,1995,75.013,"Advanced, total"
Luxembourg,1994,68.025,"Advanced, total"
Luxembourg,1993,78.989,"Advanced, total"
Luxembourg,1992,76.522,"Advanced, total"
"Macao SAR, China",2016,90.79,"Advanced, total"
"Macao SAR, China",2015,91.75,"Advanced, total"
"Macao SAR, China",2014,74.09,"Advanced, total"
"Macao SAR, China",2013,91.18,"Advanced, total"
"Macao SAR, China",2012,91.38,"Advanced, total"
"Macao SAR, China",2011,90.8,"Advanced, total"
"Macao SAR, China",2010,91.16,"Advanced, total"
"Macao SAR, China",2009,91.82,"Advanced, total"
Madagascar,2015,69.244,"Advanced, total"
Madagascar,2012,79.034,"Advanced, total"
Madagascar,2001,71.751,"Advanced, total"
Malawi,2020,66.099,"Advanced, total"
Malawi,2017,71.151,"Advanced, total"
Malawi,2013,90.257,"Advanced, total"
Malawi,2011,75.965,"Advanced, total"
Malawi,2005,87.504,"Advanced, total"
Malaysia,2022,77.92,"Advanced, total"
Malaysia,2021,69.99,"Advanced, total"
Malaysia,2020,76.62,"Advanced, total"
Malaysia,2019,71.74,"Advanced, total"
Malaysia,2018,70.46,"Advanced, total"
Malaysia,2017,69.64,"Advanced, total"
Malaysia,2016,69.25,"Advanced, total"
Malaysia,2015,69.33,"Advanced, total"
Malaysia,2014,68.25,"Advanced, total"
Malaysia,2013,67.31,"Advanced, total"
Malaysia,2012,66,"Advanced, total"
Malaysia,2011,65.66,"Advanced, total"
Malaysia,2000,67.226,"Advanced, total"
Malaysia,1991,63.339,"Advanced, total"
Malaysia,1980,87.929,"Advanced, total"
Malaysia,1970,60.87,"Advanced, total"
Maldives,2019,92.316,"Advanced, total"
Maldives,2016,81.67,"Advanced, total"
Maldives,2014,94.034,"Advanced, total"
Maldives,2009,41.619,"Advanced, total"
Mali,2022,71.136,"Advanced, total"
Mali,2020,67.729,"Advanced, total"
Mali,2019,78.346,"Advanced, total"
Mali,2018,81.722,"Advanced, total"
Mali,2017,79.721,"Advanced, total"
Mali,2016,79.488,"Advanced, total"
Mali,2015,76.503,"Advanced, total"
Mali,2014,65.807,"Advanced, total"
Mali,2013,81.396,"Advanced, total"
Malta,2023,88.303,"Advanced, total"
Malta,2022,90.085,"Advanced, total"
Malta,2021,88.855,"Advanced, total"
Malta,2020,88.844,"Advanced, total"
Malta,2019,87.073,"Advanced, total"
Malta,2018,88.253,"Advanced, total"
Malta,2017,86.555,"Advanced, total"
Malta,2016,84.903,"Advanced, total"
Malta,2015,85.767,"Advanced, total"
Malta,2014,85.276,"Advanced, total"
Malta,2013,84.971,"Advanced, total"
Malta,2012,83.955,"Advanced, total"
Malta,2011,83.324,"Advanced, total"
Malta,2010,79.073,"Advanced, total"
Malta,2009,80.388,"Advanced, total"
Malta,2008,79.34,"Advanced, total"
Malta,2007,80.343,"Advanced, total"
Malta,2006,76.214,"Advanced, total"
Malta,2005,80.392,"Advanced, total"
Malta,2004,83.624,"Advanced, total"
Malta,2003,81.893,"Advanced, total"
Malta,2002,82.051,"Advanced, total"
Malta,2001,83.75,"Advanced, total"
Malta,2000,85.714,"Advanced, total"
Marshall Islands,2021,84.372,"Advanced, total"
Marshall Islands,2019,77.427,"Advanced, total"
Mauritania,2019,70.671,"Advanced, total"
Mauritania,2017,75.822,"Advanced, total"
Mauritania,2012,70.257,"Advanced, total"
Mauritius,2020,90.596,"Advanced, total"
Mauritius,2019,73.655,"Advanced, total"
Mauritius,2018,74.727,"Advanced, total"
Mauritius,2017,74.883,"Advanced, total"
Mauritius,2016,74.345,"Advanced, total"
Mauritius,2015,73.33,"Advanced, total"
Mauritius,2014,72.996,"Advanced, total"
Mauritius,2013,71.635,"Advanced, total"
Mauritius,2012,69.671,"Advanced, total"
Mauritius,2010,64.485,"Advanced, total"
Mauritius,2009,61.982,"Advanced, total"
Mauritius,2008,61.007,"Advanced, total"
Mauritius,2007,62.85,"Advanced, total"
Mauritius,2006,64.695,"Advanced, total"
Mauritius,2005,66.134,"Advanced, total"
Mauritius,2004,65.447,"Advanced, total"
Mauritius,2003,68.796,"Advanced, total"
Mauritius,2002,65.977,"Advanced, total"
Mauritius,2001,66.308,"Advanced, total"
Mexico,2023,78.144,"Advanced, total"
Mexico,2022,77.429,"Advanced, total"
Mexico,2021,76.22,"Advanced, total"
Mexico,2020,73.452,"Advanced, total"
Mexico,2019,77.551,"Advanced, total"
Mexico,2018,77.557,"Advanced, total"
Mexico,2017,78.281,"Advanced, total"
Mexico,2016,79.155,"Advanced, total"
Mexico,2015,79.027,"Advanced, total"
Mexico,2014,79.858,"Advanced, total"
Mexico,2013,80.615,"Advanced, total"
Mexico,2012,80.876,"Advanced, total"
Mexico,2011,80.847,"Advanced, total"
Mexico,2010,81.218,"Advanced, total"
Mexico,2009,82.295,"Advanced, total"
Mexico,2008,83.164,"Advanced, total"
Mexico,2007,83.366,"Advanced, total"
Mexico,2006,83.719,"Advanced, total"
Mexico,2005,82.942,"Advanced, total"
Mexico,2004,80.954,"Advanced, total"
Mexico,2003,81.272,"Advanced, total"
Mexico,2002,80.603,"Advanced, total"
"Micronesia, Fed. Sts.",2014,82.007,"Advanced, total"
Moldova,2023,74.488,"Advanced, total"
Moldova,2022,75.723,"Advanced, total"
Moldova,2021,74.261,"Advanced, total"
Moldova,2020,73.135,"Advanced, total"
Moldova,2019,74.851,"Advanced, total"
Moldova,2018,71.63,"Advanced, total"
Moldova,2017,71.208,"Advanced, total"
Moldova,2016,73.661,"Advanced, total"
Moldova,2015,73.742,"Advanced, total"
Moldova,2014,73.243,"Advanced, total"
Moldova,2013,71.786,"Advanced, total"
Moldova,2012,71.482,"Advanced, total"
Moldova,2011,71.742,"Advanced, total"
Moldova,2010,72.506,"Advanced, total"
Moldova,2009,71.497,"Advanced, total"
Moldova,2008,73.022,"Advanced, total"
Moldova,2007,73.988,"Advanced, total"
Moldova,2006,72.859,"Advanced, total"
Moldova,2005,74.458,"Advanced, total"
Moldova,2004,74.844,"Advanced, total"
Moldova,2003,74.899,"Advanced, total"
Moldova,2002,76.25,"Advanced, total"
Moldova,2001,76.355,"Advanced, total"
Moldova,2000,76.255,"Advanced, total"
Monaco,2016,57.98,"Advanced, total"
Mongolia,2023,74.896,"Advanced, total"
Mongolia,2022,72.995,"Advanced, total"
Mongolia,2021,72.54,"Advanced, total"
Mongolia,2020,73.208,"Advanced, total"
Mongolia,2019,74.064,"Advanced, total"
Mongolia,2018,67.325,"Advanced, total"
Mongolia,2017,70.012,"Advanced, total"
Mongolia,2016,69.688,"Advanced, total"
Mongolia,2015,71.842,"Advanced, total"
Mongolia,2014,73.514,"Advanced, total"
Mongolia,2013,71.94,"Advanced, total"
Mongolia,2012,73.666,"Advanced, total"
Mongolia,2011,76.029,"Advanced, total"
Mongolia,2010,75.688,"Advanced, total"
Mongolia,2009,78.153,"Advanced, total"
Mongolia,2008,73.04,"Advanced, total"
Mongolia,2006,75.351,"Advanced, total"
Mongolia,2003,76.211,"Advanced, total"
Montenegro,2022,85.656,"Advanced, total"
Montenegro,2021,79.502,"Advanced, total"
Montenegro,2020,77.615,"Advanced, total"
Montenegro,2019,79.716,"Advanced, total"
Montenegro,2018,79.66,"Advanced, total"
Montenegro,2017,78.42,"Advanced, total"
Montenegro,2016,78.515,"Advanced, total"
Montenegro,2015,79.036,"Advanced, total"
Montenegro,2014,78.346,"Advanced, total"
Montenegro,2013,78.612,"Advanced, total"
Montenegro,2012,77.005,"Advanced, total"
Montenegro,2011,75.357,"Advanced, total"
Morocco,2022,68.17,"Advanced, total"
Morocco,2014,80.66,"Advanced, total"
Morocco,2004,81.346,"Advanced, total"
Morocco,1994,80.161,"Advanced, total"
Morocco,1982,73.458,"Advanced, total"
Mozambique,2015,76.309,"Advanced, total"
Myanmar,2020,69.629,"Advanced, total"
Myanmar,2019,66.464,"Advanced, total"
Myanmar,2018,66.961,"Advanced, total"
Myanmar,2017,66.525,"Advanced, total"
Myanmar,2015,69.991,"Advanced, total"
Namibia,2018,79.006,"Advanced, total"
Namibia,2016,74.767,"Advanced, total"
Namibia,2014,85.716,"Advanced, total"
Namibia,2013,86.594,"Advanced, total"
Namibia,2012,87.74,"Advanced, total"
Namibia,2010,82.921,"Advanced, total"
Namibia,1994,86.321,"Advanced, total"
Nauru,2021,87.952,"Advanced, total"
Nauru,2013,78.107,"Advanced, total"
Nepal,2017,67.666,"Advanced, total"
Nepal,2008,73.063,"Advanced, total"
Netherlands,2023,80.559,"Advanced, total"
Netherlands,2022,80.316,"Advanced, total"
Netherlands,2021,79.378,"Advanced, total"
Netherlands,2020,78.973,"Advanced, total"
Netherlands,2019,78.97,"Advanced, total"
Netherlands,2018,79.439,"Advanced, total"
Netherlands,2017,79.11,"Advanced, total"
Netherlands,2016,79.223,"Advanced, total"
Netherlands,2015,79.58,"Advanced, total"
Netherlands,2014,80.208,"Advanced, total"
Netherlands,2013,80.533,"Advanced, total"
Netherlands,2012,79.027,"Advanced, total"
Netherlands,2011,79.305,"Advanced, total"
Netherlands,2010,79.87,"Advanced, total"
Netherlands,2009,79.894,"Advanced, total"
Netherlands,2008,80.139,"Advanced, total"
Netherlands,2007,79.428,"Advanced, total"
Netherlands,2006,79.266,"Advanced, total"
Netherlands,2005,79.506,"Advanced, total"
Netherlands,2004,79.884,"Advanced, total"
Netherlands,2003,79.859,"Advanced, total"
Netherlands,2002,80.669,"Advanced, total"
Netherlands,2001,80.321,"Advanced, total"
Netherlands,2000,80.171,"Advanced, total"
Netherlands,1999,80.555,"Advanced, total"
Netherlands,1998,80.409,"Advanced, total"
Netherlands,1997,79.179,"Advanced, total"
Netherlands,1996,78.631,"Advanced, total"
New Caledonia,2022,83.225,"Advanced, total"
New Zealand,2020,83.42,"Advanced, total"
New Zealand,2019,83.76,"Advanced, total"
New Zealand,2018,83.64,"Advanced, total"
New Zealand,2017,84.24,"Advanced, total"
New Zealand,2016,83.57,"Advanced, total"
New Zealand,2015,83.28,"Advanced, total"
New Zealand,2014,82.45,"Advanced, total"
New Zealand,2013,69.76,"Advanced, total"
Nicaragua,2014,85.64,"Advanced, total"
Nicaragua,2012,89.965,"Advanced, total"
Nicaragua,2005,87.916,"Advanced, total"
Nicaragua,2001,83.504,"Advanced, total"
Niger,2022,72.305,"Advanced, total"
Niger,2019,75.676,"Advanced, total"
Niger,2017,69.576,"Advanced, total"
Niger,2014,68.846,"Advanced, total"
Niger,2011,64.916,"Advanced, total"
Nigeria,2022,78.098,"Advanced, total"
Nigeria,2019,73.597,"Advanced, total"
Nigeria,2016,72.547,"Advanced, total"
North Macedonia,2023,68.503,"Advanced, total"
North Macedonia,2022,80.337,"Advanced, total"
North Macedonia,2021,80.268,"Advanced, total"
North Macedonia,2020,81.034,"Advanced, total"
North Macedonia,2019,81.066,"Advanced, total"
North Macedonia,2018,81.379,"Advanced, total"
North Macedonia,2017,81.498,"Advanced, total"
North Macedonia,2016,81.335,"Advanced, total"
North Macedonia,2015,80.494,"Advanced, total"
North Macedonia,2014,79.267,"Advanced, total"
North Macedonia,2013,79.547,"Advanced, total"
North Macedonia,2012,79.515,"Advanced, total"
North Macedonia,2011,81.053,"Advanced, total"
North Macedonia,2010,78.629,"Advanced, total"
North Macedonia,2009,81.333,"Advanced, total"
North Macedonia,2008,80.68,"Advanced, total"
North Macedonia,2007,80.276,"Advanced, total"
North Macedonia,2006,81.697,"Advanced, total"
North Macedonia,2005,79.912,"Advanced, total"
Norway,2023,80.378,"Advanced, total"
Norway,2022,81.285,"Advanced, total"
Norway,2021,82.979,"Advanced, total"
Norway,2020,83.584,"Advanced, total"
Norway,2019,83.797,"Advanced, total"
Norway,2018,83.353,"Advanced, total"
Norway,2017,83.279,"Advanced, total"
Norway,2016,84.522,"Advanced, total"
Norway,2015,84.609,"Advanced, total"
Norway,2014,84.973,"Advanced, total"
Norway,2013,85.433,"Advanced, total"
Norway,2012,84.748,"Advanced, total"
Norway,2011,85.662,"Advanced, total"
Norway,2010,86.447,"Advanced, total"
Norway,2009,87.115,"Advanced, total"
Norway,2008,86.822,"Advanced, total"
Norway,2007,86.867,"Advanced, total"
Norway,2006,86.432,"Advanced, total"
Norway,2005,86.05,"Advanced, total"
Norway,2004,86.948,"Advanced, total"
Norway,2003,85.932,"Advanced, total"
Norway,2002,86.21,"Advanced, total"
Norway,2001,85.95,"Advanced, total"
Norway,2000,86.432,"Advanced, total"
Norway,1999,85.856,"Advanced, total"
Norway,1998,86.818,"Advanced, total"
Norway,1997,86.302,"Advanced, total"
Norway,1996,84.275,"Advanced, total"
Oman,2021,77.17,"Advanced, total"
Oman,2018,67.85,"Advanced, total"
Oman,2017,70.44,"Advanced, total"
Pakistan,2021,67.468,"Advanced, total"
Pakistan,2019,64.668,"Advanced, total"
Pakistan,2018,61.196,"Advanced, total"
Pakistan,2016,57.216,"Advanced, total"
Pakistan,2015,69.013,"Advanced, total"
Pakistan,2014,61.615,"Advanced, total"
Pakistan,2013,64.353,"Advanced, total"
Pakistan,2012,64.656,"Advanced, total"
Pakistan,2011,61.379,"Advanced, total"
Pakistan,2010,61.405,"Advanced, total"
Pakistan,2009,62.606,"Advanced, total"
Pakistan,2008,64.698,"Advanced, total"
Pakistan,2007,62.735,"Advanced, total"
Pakistan,2006,63.427,"Advanced, total"
Pakistan,2005,62.867,"Advanced, total"
Palau,2020,79.044,"Advanced, total"
Palau,2014,82.126,"Advanced, total"
Palau,2000,76.672,"Advanced, total"
Panama,2023,78.818,"Advanced, total"
Panama,2022,79.159,"Advanced, total"
Panama,2021,79.377,"Advanced, total"
Panama,2020,80.542,"Advanced, total"
Panama,2019,84.929,"Advanced, total"
Panama,2018,83.466,"Advanced, total"
Panama,2017,82.283,"Advanced, total"
Panama,2016,82.129,"Advanced, total"
Panama,2015,84.264,"Advanced, total"
Panama,2014,82.407,"Advanced, total"
Panama,2013,83.183,"Advanced, total"
Panama,2012,83.564,"Advanced, total"
Panama,2011,83.58,"Advanced, total"
Panama,2010,83.935,"Advanced, total"
Panama,2009,84.47,"Advanced, total"
Panama,2008,77.982,"Advanced, total"
Panama,2007,82.809,"Advanced, total"
Panama,2006,83.737,"Advanced, total"
Panama,2003,77.308,"Advanced, total"
Panama,1997,76.674,"Advanced, total"
Papua New Guinea,2022,79.072,"Advanced, total"
Papua New Guinea,2010,70.31,"Advanced, total"
Paraguay,2017,86.777,"Advanced, total"
Paraguay,2016,85.961,"Advanced, total"
Paraguay,2015,86.945,"Advanced, total"
Paraguay,2014,85.088,"Advanced, total"
Paraguay,2013,88.704,"Advanced, total"
Paraguay,2012,87.72,"Advanced, total"
Paraguay,2011,88.013,"Advanced, total"
Paraguay,2010,85.853,"Advanced, total"
Paraguay,2009,85.946,"Advanced, total"
Paraguay,2008,89.793,"Advanced, total"
Paraguay,2007,87.534,"Advanced, total"
Paraguay,2006,87.673,"Advanced, total"
Paraguay,2005,89.064,"Advanced, total"
Paraguay,2004,87.873,"Advanced, total"
Paraguay,2003,87.296,"Advanced, total"
Paraguay,2002,84.606,"Advanced, total"
Paraguay,2001,91.743,"Advanced, total"
Paraguay,1999,90.209,"Advanced, total"
Paraguay,1998,89.796,"Advanced, total"
Peru,2023,84.398,"Advanced, total"
Peru,2022,84.306,"Advanced, total"
Peru,2021,82.553,"Advanced, total"
Peru,2020,78.344,"Advanced, total"
Peru,2019,85.821,"Advanced, total"
Peru,2018,87.189,"Advanced, total"
Peru,2017,86.008,"Advanced, total"
Peru,2016,86.634,"Advanced, total"
Peru,2015,85.864,"Advanced, total"
Peru,2014,86.93,"Advanced, total"
Peru,2013,87.041,"Advanced, total"
Peru,2012,87.816,"Advanced, total"
Peru,2011,87.142,"Advanced, total"
Peru,2010,86.896,"Advanced, total"
Peru,2009,86.793,"Advanced, total"
Peru,2008,86.521,"Advanced, total"
Peru,2007,87.739,"Advanced, total"
Peru,2006,83.894,"Advanced, total"
Peru,2005,81.118,"Advanced, total"
Peru,2004,84.22,"Advanced, total"
Peru,2003,82.372,"Advanced, total"
Peru,2002,84.378,"Advanced, total"
Peru,2001,86.12,"Advanced, total"
Peru,2000,82.849,"Advanced, total"
Peru,1999,85.969,"Advanced, total"
Peru,1997,88.553,"Advanced, total"
Philippines,2022,71.145,"Advanced, total"
Philippines,2021,65.731,"Advanced, total"
Philippines,2017,60.41,"Advanced, total"
Philippines,2016,63.3,"Advanced, total"
Philippines,2015,63.16,"Advanced, total"
Philippines,2014,63.49,"Advanced, total"
Philippines,2012,64.04,"Advanced, total"
Philippines,2011,65.13,"Advanced, total"
Philippines,2010,65.05,"Advanced, total"
Philippines,2009,64.82,"Advanced, total"
Philippines,2003,60.428,"Advanced, total"
Poland,2023,81.552,"Advanced, total"
Poland,2022,81.502,"Advanced, total"
Poland,2021,81.577,"Advanced, total"
Poland,2020,80.32,"Advanced, total"
Poland,2019,80.726,"Advanced, total"
Poland,2018,80.829,"Advanced, total"
Poland,2017,80.604,"Advanced, total"
Poland,2016,80.928,"Advanced, total"
Poland,2015,80.892,"Advanced, total"
Poland,2014,80.523,"Advanced, total"
Poland,2013,80.612,"Advanced, total"
Poland,2012,80.684,"Advanced, total"
Poland,2011,80.694,"Advanced, total"
Poland,2010,81.003,"Advanced, total"
Poland,2009,81.49,"Advanced, total"
Poland,2008,80.669,"Advanced, total"
Poland,2007,80.163,"Advanced, total"
Poland,2006,80.06,"Advanced, total"
Poland,2005,79.288,"Advanced, total"
Poland,2004,78.93,"Advanced, total"
Poland,2003,79.705,"Advanced, total"
Poland,2002,80.07,"Advanced, total"
Poland,2001,80.21,"Advanced, total"
Poland,2000,79.571,"Advanced, total"
Poland,1999,81.413,"Advanced, total"
Poland,1998,81.881,"Advanced, total"
Poland,1997,81.435,"Advanced, total"
Portugal,2023,83.59,"Advanced, total"
Portugal,2022,83.211,"Advanced, total"
Portugal,2021,82.996,"Advanced, total"
Portugal,2020,82.472,"Advanced, total"
Portugal,2019,83.757,"Advanced, total"
Portugal,2018,83.434,"Advanced, total"
Portugal,2017,82.298,"Advanced, total"
Portugal,2016,82.946,"Advanced, total"
Portugal,2015,82.351,"Advanced, total"
Portugal,2014,81.888,"Advanced, total"
Portugal,2013,79.545,"Advanced, total"
Portugal,2012,80.518,"Advanced, total"
Portugal,2011,81.882,"Advanced, total"
Portugal,2010,83.004,"Advanced, total"
Portugal,2009,83.888,"Advanced, total"
Portugal,2008,85.438,"Advanced, total"
Portugal,2007,85.391,"Advanced, total"
Portugal,2006,84.559,"Advanced, total"
Portugal,2005,86.334,"Advanced, total"
Portugal,2004,86.14,"Advanced, total"
Portugal,2003,87.394,"Advanced, total"
Portugal,2002,87.605,"Advanced, total"
Portugal,2001,87.108,"Advanced, total"
Portugal,2000,87.747,"Advanced, total"
Portugal,1999,88.154,"Advanced, total"
Portugal,1998,86.32,"Advanced, total"
Portugal,1997,83.29,"Advanced, total"
Portugal,1996,85.028,"Advanced, total"
Portugal,1995,86.969,"Advanced, total"
Portugal,1994,87.204,"Advanced, total"
Portugal,1993,86.989,"Advanced, total"
Portugal,1992,88.247,"Advanced, total"
Puerto Rico,2015,58.99,"Advanced, total"
Qatar,2021,88.88,"Advanced, total"
Qatar,2020,88.02,"Advanced, total"
Qatar,2019,85.14,"Advanced, total"
Qatar,2017,84.43,"Advanced, total"
Qatar,2015,83.31,"Advanced, total"
Qatar,2014,100,"Advanced, total"
Qatar,2013,84.44,"Advanced, total"
Romania,2023,82.135,"Advanced, total"
Romania,2022,82.945,"Advanced, total"
Romania,2021,81.842,"Advanced, total"
Romania,2020,82.15,"Advanced, total"
Romania,2019,82.559,"Advanced, total"
Romania,2018,82.622,"Advanced, total"
Romania,2017,82.739,"Advanced, total"
Romania,2016,81.669,"Advanced, total"
Romania,2015,81.953,"Advanced, total"
Romania,2014,80.341,"Advanced, total"
Romania,2013,80.498,"Advanced, total"
Romania,2012,80.32,"Advanced, total"
Romania,2011,80.547,"Advanced, total"
Romania,2010,80.715,"Advanced, total"
Romania,2009,81.282,"Advanced, total"
Romania,2008,81.253,"Advanced, total"
Romania,2007,81.641,"Advanced, total"
Romania,2006,82.343,"Advanced, total"
Romania,2005,79.581,"Advanced, total"
Romania,2004,80.138,"Advanced, total"
Romania,2003,75.714,"Advanced, total"
Romania,2002,76.903,"Advanced, total"
Romania,2001,77.755,"Advanced, total"
Romania,2000,78.908,"Advanced, total"
Romania,1999,79.792,"Advanced, total"
Romania,1998,80.988,"Advanced, total"
Romania,1997,79.865,"Advanced, total"
Russian Federation,2023,80,"Advanced, total"
Russian Federation,2022,79.844,"Advanced, total"
Russian Federation,2021,67.08,"Advanced, total"
Russian Federation,2020,66.775,"Advanced, total"
Russian Federation,2019,67.144,"Advanced, total"
Russian Federation,2018,66.946,"Advanced, total"
Russian Federation,2017,66.666,"Advanced, total"
Russian Federation,2016,71.342,"Advanced, total"
Russian Federation,2015,70.786,"Advanced, total"
Russian Federation,2014,70.659,"Advanced, total"
Russian Federation,2013,69.568,"Advanced, total"
Russian Federation,2012,69.297,"Advanced, total"
Russian Federation,2011,69.401,"Advanced, total"
Russian Federation,2010,68.878,"Advanced, total"
Rwanda,2023,77.754,"Advanced, total"
Rwanda,2022,75.905,"Advanced, total"
Rwanda,2021,74.353,"Advanced, total"
Rwanda,2020,77.841,"Advanced, total"
Rwanda,2019,70.727,"Advanced, total"
Rwanda,2018,72.323,"Advanced, total"
Rwanda,2017,70.99,"Advanced, total"
Rwanda,2014,93.171,"Advanced, total"
Samoa,2022,69.242,"Advanced, total"
